,ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,mqae_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score
0,001d1c2fb90dff8c8417aac38db9547a,LastValueNaive,{},"{""fillna"": ""ffill"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""DifferencedTransformer"", ""2"": ""MaxAbsScaler"", ""3"": ""SeasonalDifference"", ""4"": ""StandardScaler""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {}, ""2"": {}, ""3"": {""lag_1"": 12, ""method"": ""Median""}, ""4"": {}}}",0,1,20.06260406957021,323.08457218704797,372.49686660605903,0.7442820309301657,323.08457218704797,309.242446653943,19.348565025570164,2.082335108055185,1.0,0.5333333333333333,614.3260492810998,0.9333333333333333,260.4447872079677,20.06260406957021,323.08457218704797,372.49686660605903,0.7442820309301657,323.08457218704797,309.242446653943,19.348565025570164,2.082335108055185,614.3260492810998,0.9333333333333333,260.4447872079677,1.0,0.5333333333333333,1.0,100.28758923866543
1,008b083605243e6109128f6d0d270ca0,Theta,"{""deseasonalize"": true, ""difference"": false, ""use_test"": false, ""method"": ""auto"", ""period"": null, ""theta"": 2.5, ""use_mle"": true}","{""fillna"": ""mean"", ""transformations"": {""0"": ""Detrend""}, ""transformation_params"": {""0"": {""model"": ""Linear"", ""phi"": 1, ""window"": 90}}}",0,1,5.908363043624907,109.9135784771974,118.99284291121246,0.6806960888909849,109.9135784771974,8.480522516346506,105.88752152772858,1.2068612721003158,0.8666666666666667,0.5333333333333333,201.504945660859,0.9333333333333333,94.24749166345562,5.908363043624907,109.9135784771974,118.99284291121246,0.6806960888909849,109.9135784771974,8.480522516346506,105.88752152772858,1.2068612721003158,201.504945660859,0.9333333333333333,94.24749166345562,0.8666666666666667,0.5333333333333333,1.0,42.08284134806696
2,00fa1507c282468d9304205f866893e5,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""HPFilter"", ""1"": ""MaxAbsScaler"", ""2"": ""MinMaxScaler"", ""3"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""part"": ""trend"", ""lamb"": 1600}, ""1"": {}, ""2"": {}, ""3"": {}}}",0,4,11.890554508404557,305.93524360112104,329.92485499314864,0.9574339627135235,305.93524360112104,8.96576181337019,302.3178259139427,2.2172900011350167,0.30000000000000004,0.5,746.8484472281693,0.48333333333333334,268.1251036280001,11.890554508404557,305.93524360112104,329.92485499314864,0.9574339627135235,305.93524360112104,8.96576181337019,302.3178259139427,2.2172900011350167,746.8484472281693,0.48333333333333334,268.1251036280001,0.30000000000000004,0.5,1.0,81.02775368930561
3,0114b6b1292f7f474b7a019cc2c57b2b,GLM,"{""family"": ""Poisson"", ""constant"": false, ""regression_type"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""bkfilter"", ""1"": ""RollingMeanTransformer"", ""2"": ""Log""}, ""transformation_params"": {""0"": {}, ""1"": {""fixed"": false, ""window"": 3}, ""2"": {}}}",0,1,10.833729067146004,208.16369803321885,225.31483362741096,1.3186829278715346,208.16369803321885,5.536329300942123,207.74938557431543,11.518444882310078,0.4,0.4,305.3695102097281,0.06666666666666667,185.90602818453473,10.833729067146004,208.16369803321885,225.31483362741096,1.3186829278715346,208.16369803321885,5.536329300942123,207.74938557431543,11.518444882310078,305.3695102097281,0.06666666666666667,185.90602818453473,0.4,0.4,1.0,155.34350265002072
4,0181278de69621582f7c03c262606646,ETS,"{""damped_trend"": false, ""trend"": null, ""seasonal"": ""additive"", ""seasonal_periods"": 28}","{""fillna"": ""zero"", ""transformations"": {""0"": ""MaxAbsScaler"", ""1"": ""Slice""}, ""transformation_params"": {""0"": {}, ""1"": {""method"": 100}}}",0,4,9.303540369371385,228.772046953642,254.64050955882686,1.0357519352602973,228.772046953642,16.58299432424662,217.2542026858698,1.4543427660652353,0.85,0.5499999999999999,654.9727240702982,0.6,186.9598888357313,9.303540369371385,228.772046953642,254.64050955882686,1.0357519352602973,228.772046953642,16.58299432424662,217.2542026858698,1.4543427660652353,654.9727240702982,0.6,186.9598888357313,0.85,0.5499999999999999,1.0,62.088365480843194
5,018c956a116d93e8d9adcab94723680f,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""linear"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round"", ""2"": ""RobustScaler""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}, ""2"": {}}}",0,1,14.646743338311001,286.74378550975985,293.7437577456171,0.8070778004747734,286.74378550975985,5.627532282786406,286.74378550975985,4.199922680720923,1.0,0.6,372.75037426020253,0.06666666666666667,271.3018729810737,14.646743338311001,286.74378550975985,293.7437577456171,0.8070778004747734,286.74378550975985,5.627532282786406,286.74378550975985,4.199922680720923,372.75037426020253,0.06666666666666667,271.3018729810737,1.0,0.6,1.0,102.49895129941274
6,01ba0c153bbc558792029089cd648ff3,SeasonalNaive,"{""method"": ""median"", ""lag_1"": 2, ""lag_2"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""MaxAbsScaler"", ""1"": ""RobustScaler"", ""2"": ""PowerTransformer"", ""3"": ""DifferencedTransformer"", ""4"": ""Slice""}, ""transformation_params"": {""0"": {}, ""1"": {}, ""2"": {}, ""3"": {}, ""4"": {""method"": 100}}}",0,1,7.765726890433464,146.07956490152665,155.00372120356073,0.6880605164068284,146.07956490152665,7.931232927148597,143.02110593558444,3.439521339128557,1.0,0.6,225.87194760820967,0.2,132.13939544624714,7.765726890433464,146.07956490152665,155.00372120356073,0.6880605164068284,146.07956490152665,7.931232927148597,143.02110593558444,3.439521339128557,225.87194760820967,0.2,132.13939544624714,1.0,0.6,1.0,68.88176890855986
7,01bcdcc3622d10abaf7fd04346ec795b,UnivariateMotif,"{""window"": 10, ""point_method"": ""weighted_mean"", ""distance_metric"": ""sokalmichener"", ""k"": 100, ""max_windows"": 10000}","{""fillna"": ""zero"", ""transformations"": {""0"": ""MinMaxScaler"", ""1"": ""Detrend"", ""2"": ""CumSumTransformer""}, ""transformation_params"": {""0"": {}, ""1"": {""model"": ""Linear"", ""phi"": 1, ""window"": null}, ""2"": {}}}",0,1,97.02787151489082,4314.711943379068,6299.99194509222,31.841276472645962,4314.711943379068,8.164662970232845,4314.711943379068,30.974992858447802,0.06666666666666667,0.5333333333333333,21489.11148932196,0.06666666666666667,3077.5304185578375,97.02787151489082,4314.711943379068,6299.99194509222,31.841276472645962,4314.711943379068,8.164662970232845,4314.711943379068,30.974992858447802,21489.11148932196,0.06666666666666667,3077.5304185578375,0.06666666666666667,0.5333333333333333,1.0,934.6618338684019
8,01d8bb264e418ae167d598a8835e6e5b,ETS,"{""damped_trend"": false, ""trend"": null, ""seasonal"": null, ""seasonal_periods"": null}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""QuantileTransformer"", ""1"": ""RollingMeanTransformer"", ""2"": ""bkfilter"", ""3"": ""bkfilter""}, ""transformation_params"": {""0"": {""output_distribution"": ""uniform"", ""n_quantiles"": 100}, ""1"": {""fixed"": false, ""window"": 10}, ""2"": {}, ""3"": {}}}",0,1,10.847584534995649,210.54885589468861,245.66622563907862,1.8667740377261972,210.54885589468861,7.233406226039018,208.44628200737347,2.477153902024923,0.13333333333333333,0.3333333333333333,463.4835456750084,0.2,155.5892537434896,10.847584534995649,210.54885589468861,245.66622563907862,1.8667740377261972,210.54885589468861,7.233406226039018,208.44628200737347,2.477153902024923,463.4835456750084,0.2,155.5892537434896,0.13333333333333333,0.3333333333333333,1.0,75.64222309647666
9,01e2a6477f338ae9537d1fa425e05a03,Theta,"{""deseasonalize"": true, ""difference"": false, ""use_test"": true, ""method"": ""auto"", ""period"": null, ""theta"": 2, ""use_mle"": false}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""bkfilter"", ""1"": ""RollingMeanTransformer"", ""2"": ""RobustScaler"", ""3"": ""SeasonalDifference"", ""4"": ""Detrend""}, ""transformation_params"": {""0"": {}, ""1"": {""fixed"": false, ""window"": 3}, ""2"": {}, ""3"": {""lag_1"": 12, ""method"": ""LastValue""}, ""4"": {""model"": ""Linear"", ""phi"": 1, ""window"": null}}}",0,1,12.872462630994262,250.62626184959063,273.10121223555234,1.576220944074729,250.62626184959063,7.915829127308118,248.10338882325033,1.4012368265068316,0.4666666666666667,0.26666666666666666,437.5289122225713,0.06666666666666667,209.81282336807143,12.872462630994262,250.62626184959063,273.10121223555234,1.576220944074729,250.62626184959063,7.915829127308118,248.10338882325033,1.4012368265068316,437.5289122225713,0.06666666666666667,209.81282336807143,0.4666666666666667,0.26666666666666666,2.0,73.43572764569869
